55,ghadivision  for u 💙 ghadi #Damascus #puertorico #Dubai #lebanon #rusia #Syria 😇 😇😊#NYC #Sydney… https://t.co/9t4FuX94zN
56,"'God damn you, Trump': Syrians in Damascus react to U.S.-led airstrikes https://t.co/RZ8Js1w6jn"
57,"'God damn you, Trump': Syrians in Damascus react to U.S.-led airstrikes https://t.co/8Pnnsk6Mzs"
58,"'God damn you, Trump': Syrians in Damascus react to U.S.-led airstrikes https://t.co/h7cuGnABe1"
59,"'God damn you, Trump': Syrians in Damascus react to U.S.-led airstrikes https://t.co/iX3bwxfZVo"
60,"The #Assad government says it won the battle against the US, UK and France.  Crowds in #Damascus held victory parades.  Locals were expecting a much worse attack."
61,"'God damn you, Trump': Syrians in Damascus react to U.S.-led airstrikes https://t.co/e22tLdZVuw"
62,"@jimmy_dore Hey Jimmy, this would be a great time to have @EvaKBartlett back on your show. I love both of you guys and would like to hear her thoughts on the #SyriaStrikes and #GazaMassacre . Keep up the great work! #Syria #Damascus #FreePalestine"
63,"'God damn you, Trump': Syrians in Damascus react to U.S.-led airstrikes https://t.co/CB4xC80azx via @CBCNews https://t.co/YNJ8qXCtAM"
64,"I'm at Damascus Street in Kuwait City, Al Asimah https://t.co/snCkxA7XFc"
65,"'God damn you, Trump': Syrians in Damascus react to U.S.-led airstrikes https://t.co/CWN4EZsXZa"
66,@MaherBarotchi @georgegalloway @georgregalloway Your scum of the earth a failed politician you should sign you for Big Brother gives us all another laugh doing your cat impersonator or do us all a favour and move to Damascus I sure your friend #Assad would be delighted to have you
67,"@mmmbaconnn ""2 The cities of Syria will be deserted forever. They will be a pasture for sheep and cattle, and no one will drive them away. 3 Israel will be defenseless, and Damascus will lose its independence. Those Syrians who survive will be in disgrace like the people of Israel""  está?"
68,"'God damn you, Trump': Syrians in Damascus react to U.S.-led airstrikes https://t.co/XCEs4y1277"
69,"'God damn you, Trump': Syrians in Damascus react to U.S.-led airstrikes https://t.co/p9ZFJrNbSw"
70,"'God damn you, Trump': Syrians in Damascus react to U.S.-led airstrikes https://t.co/iocnpO15Yc"
71,"'God damn you, Trump': Syrians in Damascus react to U.S.-led airstrikes https://t.co/x9G8IW4X30"
72,"'God damn you, Trump': Syrians in Damascus react to U.S.-led airstrikes https://t.co/VzrYFzOpkt"
73,"'God damn you, Trump': Syrians in Damascus react to U.S.-led airstrikes https://t.co/rntT5U6rtp"
74,"A team of chemical experts from the Organisation for the Prohibition of Chemical Weapons, based in The Hague, arrived in Damascus hours after the strikes.
https://t.co/akFhxaly1l"
75,#Syria #Damascus i'm so glad I shared this on March 27th from #sputnik #prophecy #deepstate https://t.co/YQnwkObiS1
76,"'God damn you, Trump': Syrians in Damascus react to U.S.-led airstrikes https://t.co/OwPzDJrjEA"
77,"'God damn you, Trump': Syrians in Damascus react to U.S.-led airstrikes https://t.co/HGQNEUtMIs"
78,"'God damn you, Trump': Syrians in Damascus react to U.S.-led airstrikes https://t.co/DnksG4oxl6"
79,"'God damn you, Trump': Syrians in Damascus react to U.S.-led airstrikes https://t.co/3eGu215Wi7"
80,"Syrian Army sends more troops to southern Damascus, thousands of soldiers surround area: BEIRUT, LEBANON (11:40 P.M.) – The Islamic State (ISIS) is about to face their biggest challenge in southern Damascus, as thousands of Syrian Arab Army (SAA) and… https://t.co/baa9rq45s1"
81,"April 3: @realDonaldTrump says it's time to get out of Syria. April 7: A mysterious ""chemical weapons attack"" is launched outside Damascus. April 13: America is launching airstrikes on Syria. It's so transparent only a nation of sheep would fall for it. But that's what we are ... https://t.co/ULS3YA3fS5"
82,"'God damn you, Trump': Syrians in Damascus react to U.S.-led airstrikes https://t.co/TXsJEEV41e"
83,"'God damn you, Trump': Syrians in Damascus react to U.S.-led airstrikes https://t.co/H1EvpEKpcY"
84,"'God damn you, Trump': Syrians in Damascus react to U.S.-led airstrikes https://t.co/xoofHsNzIM"
85,Report from Damascus: The Aftermath of American Aggression on Syria https://t.co/O4iO4Hv0Wy via @YouTube
86,"'God damn you, Trump': Syrians in Damascus react to U.S.-led airstrikes https://t.co/p9fpGDOtEB"
87,I liked a @YouTube video https://t.co/Cojnvd2Dk5 Report from Damascus: The Aftermath of American Aggression on Syria
88,"'God damn you, Trump': Syrians in Damascus react to U.S.-led airstrikes https://t.co/7tE8lMPfIB"
89,ISIS Calls For Backup: Israel Attacks Syrian Army Positions Near Damascus https://t.co/Sd3Q31I7K5
90,"DAMASCUS, Syria        (AP) -- It was not an explosion that woke us up, but a call from a friend in Damascus to alert us: The strikes had begun. It was just after 4 a.m. Saturday. I rushed out of my hotel room up to The Associated Press&amp;apos; office a few floors above....
..."
91,"HORJELLI, Syria        (AP) -- Thousands of Syrians displaced by the battle for the once-lush suburbs of Damascus now find themselves in a crowded settlement, where for the first time in recent memory they have enough to eat....
https://t.co/cIdMxnJXYU"
92,"@Serem001 @ThisIsBoomer Just 5-10k? Or do you mean just SAA... without SRG, their affiliated militias and NDF Damascus?"
93,"DAMASCUS, Syria        (AP) -- The leaders of Russia, Iran and the Hezbollah group in Lebanon said Sunday that Western airstrikes on their ally, Syria, have complicated prospects for a political settlement to the country&amp;apos;s seven-year conflict....
https://t.co/KKFwY2u4f6"
94,"@Rogerasalways It’s Assad (no H).  But no, I’m certain Putrid knew what was going on in Damascus."
95,"Message to all you ""christians"" chanting/""praying"" for the destruction of Damascus:

Why do you ""graceful"" ppl ""without works"" pray for the destruction of a city (and its innocent people) in which ""God delights"" (Jeremiah 49) so that you can get ""raptured""?

You're all hellbound."
96,"@shoshido I came across this, for example: https://t.co/23o7nDTeOR. I have no idea how genuine the pics are, but the source seems credible to me. And they do not seem to correspond to what one might think of as a major contaminated site. So, I’ve asked for more information. +"
97,"Really come out . Support Syrian LGBT refugees. 
Ok Twitter  Vancouver peeps. Writ is dropped. For the first ten  of you who buys a ticket and brings a partner, I will pay for their partner’s ticket. 
Game on https://t.co/k5ErUjqbMr"
98,Wow... there are truly clueless people in this country. #Damascus https://t.co/tNMhCgINQY
99,Turkish Plot with NATO to topple Damascus https://t.co/dQ8UBAo0yj via @BenDenoon
100,"@DavidVidecette @LindseyAnnChurm There is no good war. 
We know what happened to Iraq, Afghanistan and Libya.
How live the people in Yemen? 

Is the attack on Syria humanitarian democracy? What is the cost? What is the risk?
#Vanga predicted that the fall of Damascus will be the turning point in favour of ISIS"
101,Should the US and UK attack Assad’s assets in #Syria after he attacked thousands with chemicals? #vote #poll #Damascus #Assad #trump #TheresaMay #Russia #china
102,Mission of the OPCW arrived in Damascus to investigate the chemical attack https://t.co/82eXOjkvGj https://t.co/oJ6nIXvsQL
103,Mission of the OPCW arrived in Damascus to investigate the chemical attack https://t.co/MFf3QJhf3o https://t.co/WeBQV8TeL4
104,Mission of the OPCW arrived in Damascus to investigate the chemical attack https://t.co/t5YwqfqXoF https://t.co/Ht8LkQXfyX
105,Mission of the OPCW arrived in Damascus to investigate the chemical attack https://t.co/LDI3WoWo1e https://t.co/fLayu8mlaL
106,Mission of the OPCW arrived in Damascus to investigate the chemical attack https://t.co/OeThcRcAjO https://t.co/OOaUI23KYP
107,Mission of the OPCW arrived in Damascus to investigate the chemical attack https://t.co/GFK8F6RmR8 https://t.co/Sn6GPS2zjw
108,"@ICYMIvideo To all the clowns who still believe the Tory Government, try putting your brain in gear and understand they're lying to you. This is the main bombing target the USA UK &amp; France destroyed due to all the 'deadly chemicals' made here NOTE Protection Suits
https://t.co/H0XCO5QMfn"
109,"@Ruptly    posted 2 hrs ago              
           Assad meets with Russian delegation in Damascus,#Syria  https://t.co/PQXm1RCrfC"
110,BSNews Reports from Damascus https://t.co/Qlc9jpBduD
111,"@CassandraRules What I saw:
Trump calls 4 pullout.
Gas attack.
Trump stalls/telegraphs strike.
RUS shuts down Air Def. SAA stays up.
Trump strikes 3 empty buildings.
FSA moves on Damascus, fails,
leaves Douma 24 hrs ltr.
RUS claims proof Britian (not US) did gas.
Holding Judgment"
112,"#Syria #Qalamoun #Damascus : 
Sources from Damascus now in the Damascus countryside: 
positive negotiations for militants to exit alrahiba, alnasiriya, jiroud, alatana, and almansouriya towards the Syrian north"
113,"@MaxAbrahms I would love to drop @nikkihaley over Damascus from 10,000 feet, without a parachute!"
114,Trump's 'mission accomplished' quip over Syria may come back to haunt him https://t.co/o77n3lJ4W9
115,Important UN report on the Pyongyang-Damascus checmial weapons corridor https://t.co/VrvR6fufNf
116,"@jeremycorbyn @guardian Today,no one does believe in propaganda!
This video was published on Apr 6, 2017
Exclusive interview with British Journalist Tom Duggan in Damascus at the French Hospital tells us about the chemical attacks accusations.
Interview conducted by Hanin Elias

https://t.co/UCauY6Y7Ej"
117,I liked a @YouTube video https://t.co/lh4HhrJXZo Syria: Mezzeh airbase hit by US-led airstrikes in Damascus *STILLS*
118,Trump launches airstrikes on Damascus in response to 'evil and despicable' chemical attack by 'monster' Assad and directly challenges Putin: 'Who wants to be associated with mass murder?' https://t.co/s2X6SWT0on
119,"Further proof the UK Gov is lying through their Tory teeth
https://t.co/H0XCO5QMfn"
120,"TRUMP......DAMASCUS..THE END PART 2
https://t.co/CtFV47HezG"
121,"@OAAN Investigates situation in #Syria

#Damascus #Assad #AnimalAssad #USA #UK #France

Via @Thecenturion7 https://t.co/lle2l30mYv"
122,"You really  still haven't found your own road to Damascus, have you, Mrs May, persecuting the poor, the disabled, https://t.co/BeiowBkFgI"
123,"@Scotbot1314 @IanBlackfordMP They're all lying to you
https://t.co/H0XCO5QMfn"
124,"Syria’s President al-Assad welcomed a group of Russian politicians to Damascus today, following airstrikes carried out by the US, Britain and France the previous day. Just in case you weren’t sure what side Putin’s on, this makes it clear. #TrumpResign https://t.co/4N5UYJ8Moi"
125,@QAnsty @IntelCrab For sure. He isn’t going to risk Moscow to protect Damascus.
126,Turkish Plot with NATO to topple Damascus https://t.co/dmaxwFF1Vy via @YouTube
127,"@SirPatStew Sod off and stay in Brussels, then. Damascus is nice this time of year."
128,"HEBREW NATION BUILDING: TRUMP......DAMASCUS...THE END PART 1
https://t.co/W1ddXtf7ZL"
129,"For all those USA, French &amp; UK flag waving brainwashed Government Propaganda believers, here's a report showing the building which was the main target for the joint missile attack, to destroy the deadly chemical weapons being used in Syria, they told us
https://t.co/H0XCO5QMfn"
130,"Syrian Army sends more troops to southern Damascus, thousands of soldiers surround area https://t.co/CZHn8KFkDZ via @thearabsource (fighting to save their sovereign nation Syria)"
131,"EYEWITNESS ACCOUNTS SHOWING U.S.-BACKED CRISIS ACTORS FALSIFYING ""CHEMICAL ATTACK"" IN #Syria
#Damascus
https://t.co/dPcbPEBWSr"
132,@janemerrick23 Very simple jane ...no evidence as yet! They are going on the brillliant propaganda photos of white helmets which is lunacy. They bombed syria before opcw were investigated....they bomb apparenty the chemicals base in Damascus which is just stupid in its entirety.
133,"Ouch!

#ObamaGate #Tucker #DeepState #QAnon #Qanon8chan #trump #MAGA #RedWaveRising #FoxNews #GOP #RedPill #Russia #BREAKING #Comey #StormyDaniels #BREAKING #China #SyriaStrikes #FearTheDeer #Damascus #SteeleDossier #FISA # https://t.co/DNHKhhtd1w"
134,"@QAnonDeplorable @2runtherace @realDonaldTrump Syrians Dance in Damascus Streets Following US-Led Strikes

https://t.co/YC6XcykYgi"
135,"April 10, 2018 Bible Prophecy Update: American Strike In Syria Is Imminent https://t.co/ymwj2Ty9ve via @YouTube Prophecies of the last times ""Damascus"" to take it very seriously and see how they are being fulfilled in our days"
136,"USA/FRANCE/UK DancedIn The DAMASCUS Skies!Haven't seen Precision like thatsince DESERT STORM!*Yes*@kathy101252@KAG4Eva@RhondaSexton17"
137,the fuck do you even use damascus bricks on
138,"After #Trump Strikes #Syria, #Syrians Wonder ‘What’s Next?’   via @NYTimes #Douma #Damascus  https://t.co/8HK4FXfJrD"
139,"@theresa_may You really  still haven't found your own road to Damascus, have you, Mrs May, persecuting the poor, the disabled, children, the Windrush generation, and now the Syrians."
140,@maramkasem How dangerous is Damascus for tourists right now? Assuming no bombing happening obv
141,@exoticgamora @wesley_jordan @mcspocky @tizzywoman @TrinityResists @WomanResistorNC @DanaScottLO @AynRandPaulRyan @JCTheResistance @anti_orange1 @TaggartRehnn So the Home Depot in Damascus was flattened eh.......
142,Best Damascus Steel Knives UK - Bushcraft Knife for Sale https://t.co/OU4EhMtzrS
143,"one of the kitchen and Damascus steel? We need it,"
144,"(ISAIAH 57:20-21) ""chaos in international relations – Putin"" 'DAMASCUS A RUINOUS HEAP"": https://t.co/ccdCV09GFX via @YouTube"
145,@Dannymakkisyria    28. Another Interview i conducted with TRT from #Damascus  https://t.co/FhkXwaXILJ …
146,@Dannymakkisyria   27. Interview with BBC Radio Wales on the U.S led strikes on #Damascus   https://t.co/UBd2M2elrz …
147,@agearan @LizSly The US/UK/France strike w/o UNSC approval on alleged CW sites verified just a month ago by the @OPCW of being free from them (follow link below) &amp; literally the day before the @OPCW (seems already in Damascus) were to travel to Douma showed their weakness https://t.co/mceSpuWdjl
148,"@AuspiciousTruth These girls are at risk from Islamic extremists, including ISIS attacking Damascus at the moment, with support from our governments."
149,"The Guardian -Missile attack on Syria with 9 images
 https://t.co/gce1erPRLg https://t.co/0GnARJRSLg"
150,"@Rise_Abov @PolNewsupdates ""How do we know that those targets were controlled by Assad?"" The targets Trump/Bolton bombed? The targets in DAMASCUS?

Trump is not at war with Deep State now. He's trying to appease it. Appointing CIA's Pompeo as State Sec - a man who claimed Putin got Trump AND Obama elected."
151,I liked a @YouTube video https://t.co/j3N5C5nQ9Q Making a Tritium and Damascus Steel Glow Ring
152,"@SarahMargulis2 @spikelee1062 Also, Assad has long aimed to consolidate regime control of the suburbs surrounding Damascus.  The  success of the chemical attack in furthering that objective and subsequent land blockade of the town by regime forces indicate Assad's culpability."
153,"Islamic extremists including ISIS, with support from Western nations, are attacking moderate Muslims &amp; #Christians in #Damascus. https://t.co/TkLj2U2l3V"
154,"Hi @JustinWelby. I'm interested in your comments on @giles_fraser visiting Assad's Damascus on a regime tour, where he met a modern day Herod days after the gassing and massacre of the innocents. https://t.co/wk8z2vyTlr"
155,"@HarisAlisic @Khalid_Nomadic @TheAngrySyrian I would say the majority of his pictures are taken in Damascus, I understand the logic behind this as they think Syria encircles around Damascus borders, and there's nothing left standing there other than that."
156,Beautiful despite everything .. My Damascus 💔 https://t.co/fRCyZkgaPi
157,since we're always dropping bombs somewhere idk if there's really a good time to tweet something like this but w/ Damascus in mind doubly so https://t.co/5kkYu5uGeY
158,@MPPregent @rbarwari Hezbollah is an enemy. Some Kurds can be great allies. MB is an enemy. We need to move on this before we find ourselves in a very costly situation. Assad is a key. He has to go. No real peace will happen with the Wahish min Damascus still there.
159,"@ChrisPrice66 @SarahHughesSJ1 @Jamin2g If that doesn't make people think..,then nothing ever will. 
Just one more day needed, OPCW arrived in Damascus Thursday, Douma bombed Friday.
No such thing as coincidence in politics."
160,"Jeremiah 49:23-27 (A Message about Damascus)

Jeremiah 49:25

25 Why has the city of renown (Damascus) not been abandoned,

 the town in which I (The Father, The Son &amp; The Holy Spirit) delight?

Why does God DELIGHT in (future/seen) Damascus through His *child *prophet* Jeremiah?"
161,Boykin Damascus Fire dispatched to Mancil Rock Rd. For a medical call.
162,"From Tunis, this is Damascus ❤️ Tunisians stand with their Syrian brothers against the tripartite aggression 🇹🇳🇸🇾✌️#Syria #Tunisia https://t.co/czro2toMFB"
163,I've only been catching up on here for five minutes and I've already found a whole ah what is the collective noun? oh yeah a whole conceit of classical liberals who want to silence a vicar forever for going to Damascus.
164,Mark Twain on Damascus https://t.co/TeHqV1oc2M
165,"Art had learned That there was an alien base in Damascus and was going to announce it today but the U.S. bombed it and clipped him to cover it up
#artbell #coasttocoastam #Conspiracy #AREA51"
166,"@Anna_Soubry @jeremycorbyn @BBCWestminHour Locals on ground, indi journalists, drs, Damascus hospital said no cw attack &amp; no one treated for such. Thousands on streets yesterday waving syrian flags celebrating liberation from jihadists by syrian army - would they do that if kids killed by cw's"
167,"Search: ""Damascus Bible""

Sobering"
168,"Other photos Damascus:
#Syrian #Syria https://t.co/9e0NRjdH5C"
169,Ehat made anyone think he would order any constructive bombing. We would not want to get Putie mad at dumpy trumpy would we. Tha kill  tha monster of Syeria would be unthinkable. Obama killed Ben Lauden. Dumpy can’t kill or even bomb the out skirts if Damascus targets. https://t.co/M2FOnwPOUb
170,"Reuters article from 13th March 2018. An interesting read in light of more recent events. 

https://t.co/QpCNbfTyZ7"
171,"Capital Damascus, the capital of Jasmine, a few hours ago. Everything normal, people in the streets, in the cafes etc.
#Syrian #Damascus https://t.co/cgE4q1aRew"
172,@oulosP NEW MAP: Military situation in south #Damascus. Syrian forces and allied Palestinian militias are gathering in staging areas. A large scale offensive against #ISIS in the #Yarmouk Camp and Al-#Qadam districts is expected to commence soon. #Syria via @PetoLucem https://t.co/wb8GTbZSdq
173,"31. Gave a commentary to Sky News on the attacks in #Damascus 

https://t.co/1gq56yXqYO"
174,"The snake plane, or snane, passed over Damascus"
175,"#Syrian MOAB: The Mother of All Bullsh*t — Here We Go Again, Sparky! Just When You Thought We Learnt [VIDEO]#LionelNation🇺🇸 #SyrianWar #FalseFlag #FollowTheConstitution #Unconstitutional @OPCW #DoumaProvocation @realDonaldTrump #Damascus #KhanSheikhoun https://t.co/vHRaEmSldj"
176,"#UNDP: * Strategic Planning and UN Coordination Specialist | In: Damascus,  Syrian Ar https://t.co/WxCprXY8s4 #jobs"
177,"#Russia - The country that invaded Ukraine is questioning the legality of the #Syria strikes. You can’t make it up.

The world is run by hypocritical lunatics, including the West.

#SyriaAirstrikes #Damascus https://t.co/UBZb12q3mn"
178,Zero hour approaches important southern Damascus battle – map https://t.co/SQJzdPjL7f https://t.co/phrdIUImh4
179,@Castantine @MaxBlumenthal @RaniaKhalek Nope! Not even close. I know what Damascus looks like at night.
180,"'As Saul drew near to Damascus on his journey, suddenly a light from heaven flashed around him.'
He thinks he's Saint Paul. I'm reminded of that US evangelical who was going to go have a chat with ISIS. Remember him? https://t.co/kl4DWQD2K4"
181,The #UNSC should set up live camera feeds all over #Syria and #Damascus so people aren't dependent on spoon-fed footage and they can see what happened for themselves via a global #CCTV system. https://t.co/gFVwYD8vVW
182,"I'm at Damascus Street in Kuwait City, Al Asimah w/ @26__alm https://t.co/YUyigh1Naz"
183,#ArabLeague summit condemns the alleged use of #ChemicalWeapons by Damascus https://t.co/kxRoMpK00b #Syria https://t.co/CKMw4QzGuD
184,Let me make it completely clear! Trump conspired with Putin before he ordered #SyriaStrikes near #Damascus. Instructions were clear; attack targets which would result in minimal damage to Assad’s military efforts to murder his own people in any manner available. #SundayMotivation
185,"I Chronicles 18:6 “Then David put garrisons in Syria of Damascus, and the Syrians became servants to David and brought tribute. And the Lord gave victory to David wherever he went.”"
186,"Very interesting In light of the current situation in Syria... 

“The Fate of Damascus and the Psalm 83”
War https://t.co/cnQ0ZJy7Rz via @YouTube"
187,"I was reminded of Orwell's essay by the Reverend @giles_fraser's very pleasant visit to Damascus, a city in the control of one of the world's most brutal war criminals. https://t.co/EIPAV8eRoI"
188,Turkish Plot with NATO to topple Damascus https://t.co/HIyKvMllxb via @YouTube
189,@satan_totally @FyrchMyrddin @rip_slagcheek And they keep getting better. The best one so far was the afterparty they recently threw in Damascus for the death of Obama's wavering Red Line. 😈 https://t.co/KkvNQB3FZT
190,"@FoxNews The world doesn't need to necessarily replace Assad , just isolate him to a tiny part of Syria ,destroy his air force then quarantine the governorates west of Damascus and its ports so as resupply from Iran and Russia is impossible ."
191,"@waltshaub Weee. They look really scared. 

Syrian President Bashar al-Assad, center right, meets with Russian lawmakers in Damascus. (Syrian Arab News Agency/AP) https://t.co/wEVdSvVIEA"
192,"Thank you to everyone who called the @WhiteHouse, tweeted @realDonaldTrump @VP, and raised awareness to express your concern about the #SyriaStrikes. “One body but many parts.” 1 Corinthians 12:12

Pictures from @NamanTarcha of #SyrianChristians playing in #Damascus, #Syria. https://t.co/ro8D6GJP9G"
193,"The burden of Damascus. Behold, Damascus is taken away from being a city, and it shall be a ruinous heap.
Isaiah 17:1 KJV
https://t.co/LVXQHRsua5 https://t.co/LVXQHRsua5"
194,Syria: Assad meets with Russian delegation in Damascus https://t.co/jairm6W9w6
