70,"I will leave God to decide on President Trump. I'm not perfect, so passing judgement on someone's beliefs is not for me. I know people who never believed in God until their late 70s. https://t.co/DJhz8doUqS"
71,Trump unloads on Comey ahead of ex-FBI director's interview https://t.co/r7KGxNzWBT
72,4 reasons Trump may have pardoned Libby https://t.co/CaQaYwQtWb via @YahooNews
73,@SallyQYates Apparently Donald Trump thinks he is.
74,@shanragirl You may not be anti gun but you definitely dont have the smarts to own a gun if you think AR15's should be banned
75,This is what GOP consultants are telling them to do though you’d never know it if you talked to them about Trump in private https://t.co/A0uIVeo0z7
76,"#Comey where all my comey haters always stay hating , wanna cover up the truth let this man speak tonight , y’all know @POTUS is a liar and all he’s doing is distracting you clowns from knowing the real truth wake the fuck up and pay attention tonight you idiot trump fans !!!"
77,"Separately, Mr. Cohen succeeded around 2013 in killing a story Us Weekly on an affair btw Donald Trump Jr. and “Celebrity Apprentice"" contestant Aubrey O’Day. The affair was reported last month in Trump Jr's wife's filing for divorce. https://t.co/k1nGbEyGik"
78,"@sie2sienna @hrtablaze @realDonaldTrump @POTUS Then it would logically follow that Trump is a wus or you are a hypocrite.

And ANYONE who boards ANY political train is a sycophant. 

I supported his platform.

He's straying WAY off course.

Some of us stick to principles.

I can label too, see?

#MAGAZombies
=
#Obamazombies"
79,"@PressSec wow, you've completely given up. You can't even tell ahalf way decent lie anymore.  Trump has made your soul a bottomless pit of deceit. It's even more enjoyable since your daddy tries so hard t be America's moral authority. Two generations of phony hypocrites."
80,Trump fixer's secret trip reveals most damning evidence of collusion yet https://t.co/MXpRnN37RP
81,@SONOFJFK @le_ladydi410 @Mindpollution3 @Marjori87941817 @kneadinghands @stweetleigh @cleotiger17 @KatherineFento2 @JonesRj1964 @WendyTruong3 @SDBurgher @StaryStaryNlght @dreamweaver1001 @jamesjurovic @TrishCooper14 @reallyjustagirl @jasonbaum @YerOpinion @NewsJunkie60 @realitynewsbite @islandertmt @are_americans @solusnan1 @Carolyny1948 @jorgelgarcia33 @VetKellyUSAF @gzusscripes1 @SpectorFaustus @Betterw05759703 @kaslina @brooksidemb @AntiLiberal415 @FWResistance @YvetteJacqR @eaglesfanjoe_sr @OSGdirector @beauandsugar @zephyrwon2001 @hwmnylx69 @stopguninsanity @omega3825 @Uhuruhsiempre @Frank66Stanton @mchovden1785 @chicfire451 @NativeTexan74 @VivHuskings @gerryblevins @stephens_ben trump would!
82,@FoxNews @Franklin_Graham @franklin_graham - Donald Trump isn't even a Christian!!!  He only worships himself.
83,I’m holding fast to the prediction that Trump chooses a different running mate in 2020. https://t.co/aintmOpwwR
84,"I've heard many times that Trump doesn't ""do email"" as though he's a savvy guy regarding security. 

Bullshit. He doesn't ""do email"" because he DOES NOT LIKE TO READ!!

That's why Mueller will present audio recordings. And they will be fun."
85,"@YouNicks @Dagny_Galt @thehill So Trump has you guys so fired up (understandable believe me) that you think you're going to get the Constitution rewritten and the powers of a branch of government restricted?

Not gonna happen."
86,Fealty to Trump has become the coin of the realm for GOP Senate candidates - The Washington Post https://t.co/RuntsLgeiR
87,@GOPChairwoman #IdiotTweet from the propaganda machine.  Don't you believe Trump is a bad person? Must you embarrass yourselves for him? #OyVey
88,"@GOPChairwoman Let me get this straight. You, the chairwoman of the party that elected and still supports Donald Trump, are accusing SOMEBODY ELSE of a parade of loyalty to themselves? REALLY?"
89,@bobw6206 @Comey @music4ever77 Did you see today? Mueller just about ready since Trump refused to talk to him! I can't wait 😊 better televise it 😆
90,Syria air strikes: Macron says he convinced Trump not to pull out troops: France's… https://t.co/Co2uwgQRab
91,Michael Cohen was too lazy to set up a new shell company to separate Trump’s and Broidy’s hush money deals https://t.co/C0a64p4Ko7
92,"@RobertH80DTRUMP @mysteriouxTruth @pooky812 @NBCNews By the way, you might be some of those things too - it’s ok. It’s your choice. But two things I won’t accept: 1) people forgetting who Putin (and Russia) is. 2) Christians that pick on Obama saying he was not a good man, now accepting divorced/abuser/cheating Trump."
93,@jonsteve2 @sacwriter @TGC also the u.s. white evangelical world elected trump as the xtian choice of president...which is equally revealing as considering @tgc solid on gospel. its all about control and power and instilling fear.
94,"This story strongly suggests Pompeo and Bolton will not be allowed to hire anyone who was ever a Never Trumper, even if they just signed the first letter and now support Trump. Will make staffing v difficult https://t.co/F2BX6zYEnR"
95,Among the many things Trump doesn’t understand is that all he is doing is selling more books for Comey. https://t.co/mzXLR8GLk8
96,I liked a @YouTube video https://t.co/dFFxeqheqn Trump's Madness In His March To War
97,@DavidCornDC Trump doesn't know anything anyways certainly not American history. Trump has such a slothful mind sick with delusion.
98,@NewsladyKara New poll that 53% of white people approve of trump (when only 11% of Afr. Americans do) which tells me that a majority of white people are walking around with deep racism in them. Only solution is let's all talk honestly (like you) and stop hiding the truth.
99,"PEOPLE n AMERICA remember Paul Ryan was one who went against Pres: OBAMA ideal of how 2get Bin Laden,but when Pres:OBAMA got Bin Laden,Paul Ryan praise Pres:OBAMA on his military tactical action N getting Bin Laden. PEOPLE can TRUMP get ASSAD &amp; not cause a WAR. He say he's smart."
100,GOPer WARNS Trump Voters are About to ‘Start Paying the BILL for His Inc... https://t.co/lEpo0awovG via @YouTube
101,"Designing a logo for a woman’s self defense gun training class, and peeped her fb and she’s in love w trump and pro life. I sighed."
102,"@OscarNunezLA @CREDOMobile Trump is Love, Trump is Life"
103,Macron says he 'convinced' Trump to stay in Syria ahead of strikes
104,@FoxNews @Franklin_Graham This is insane. How in the word could any serious believer in Christ think Trump even owns a Bible. This is so disgusting it makes me uncomfortable for Graham to even infer he and I hold the same Christian beliefs.
105,"Trump ""Mission Accomplished"" Sparks Stock Buying Spree; Investors Dump Bonds &amp; Bullion | Zero Hedge https://t.co/W0UzAXTFHX"
106,Macron: France persuaded Trump to strike in Syria https://t.co/GRMfMyNaXi #USRC #USRC https://t.co/C0nUezHGup
107,Two polls show Trump approval hovering around 40% and Democratic excitement for 2018 elections https://t.co/s8avHTns7b
108,@JonesieJones1 @jaketapper @Comey Trump trying to wag the dog as usual.
109,@dedzepln Just because trump supporters take turns being his bitch doesn't mean everyone does.
110,@Comey God just admit you hate Trump! Stop hiding it .
111,Almost as if they were conspiring to rip off Trump. 🤔 https://t.co/qDd1iTVPur
112,"A blatant lie. Voter IDs would only prevent ILLEGALS from voting, which scares Biden since he would lose millions of votes should he attempt to run against Trump in 2020. https://t.co/Kz4WPTi0LB"
113,"Psst - Mr. Trump:
EVERYONE IS SMARTER THAN YOU...!! 😎😎😎 https://t.co/5GYqdDRt1B"
114,@FoxNews @Franklin_Graham Trump is the least spiritual person to ever occupy the White House.
115,"I for one fully agree -

We are in the end stages of the trump presidency -

No matter what lunacy the @GOP tries to pull.

https://t.co/kqK8oaJIDh"
116,"@realDonaldTrump Let’s settle this once and for all...lie detectors, Comey vs trump! in side by side rooms, same test questions given to each at same time by same tester! And to make it as fair as possible, we’ll give trump three mulligan lies...oh yeah, broadcast live to Americans in prime time."
117,@SenWarren @realDonaldTrump @SenWarren Unfortunately Congress abdicated that power long ago. For years Congress has been ceding power to the executive branch. Now that we have Trump in power we see why that was such a bad idea.
118,I think everyone can see now that it’s the Congress that’s the problem. It’s the swamp that’s fucking this country up and they are headed for hundreds of Trumps in their place. They thought one President Trump was bad? They ain’t seen nothing yet.
119,"@MollyJongFast Trump is praying to save himself right now you can bet on it. 💭 Please God, don’t let Mueller find out what I’ve done... 🙏🏽"
120,"@FoxNews @Franklin_Graham Is there AnyOne who can quote from Trumps own mouth ANY comment that would show he has Any concept of what it could possible mean to be a Christian. 
Just One Quote directly from trump.  
#TrumpLies
#JesusWeeps"
121,@danmcnamars It won't let me retweet any of your posts. Hmmmmm...Even Twitter is anti Trump lol
122,"@Education4Libs @shifd1 Unfortunately, Ms O’Donnell is beyond the realm of help. By all indications she will soon succumb to spontaneous human combustion due to Trump delirium"
123,@buzzman888 @Comey @Stump_for_Trump @POTUS @RealJamesWoods 😯Good Job👍
124,@LarrySchweikart @NateSilver538 Thank you for speaking reality.... This people are clueless and lost.  Sad to think they could actually believe the garbage designed to undermine Trump and his Presidency.
125,This is all Trump's fault https://t.co/242sixZLQ9
126,How Congress Keeps Its Sexual Harassment Hush Money Secret -Just think of this .B Damned john Conyers - B Damned these Congressman I want their names. hiding from public and they go after Trump Bull Shit.Cohen https://t.co/nbkkOExAQp
127,"@ShayHutch @GregShugar @realDonaldTrump Apparently, your mom abandoned you at childhood. Which is why you don't hesitate to insult somebody's mama for this dog, Trump. All his three wives didn't trust him. Who then the fuck are you to bend others to trust the idiot?"
128,"Best Trump could come up with is ""slippery""? https://t.co/0CTa2jN50d"
129,Nigeria's Buhari to meet Trump at White House on April 30 https://t.co/xU7mkYwtf2
130,@TheBlackNerd He’s right. This is why nobody ridicules Donald Trump
131,@ComfortablySmug https://t.co/LhR79XS6Px classic trump
132,If you are mistaken for a Russian troll (e.g. you are a Trump supporter) then it is on you to distinguish yourself from Russian trolls. It is NOT the problem of other people on social media to perform the emotional labor of giving you the benefit of the doubt. #TrumpIsAMoron https://t.co/TcdjvxybPX
133,"@JuddApatow He'd say, ""Fu@k Donald Trump!"""
134,"This tweet of @seanhannity didn’t age well. 🙄🤦‍♀️🤷‍♀️

https://t.co/9PL1j1RpYv

Because this is exactly what Trump is doing. 

#TheResistance #Resist #25thAmendment ✊"
135,"@ShaunKing Shaun, it's less a matter of underestimating them than failing to recognize who the enemies are. In a void, Trump is harmless. The people who approve of his performance are the devils who empower him. We didn't see many of them before but they're easy to spot now."
136,I see many Trump supporters seem to want her to be the next president.... she's just another puppet. Misinformed lazy Trump supporters will believe anything she says because Trump likes her. As an ex-Trump fan I can confirm that the entire Trump Train is a cult. https://t.co/p0U5n0wEAO
137,@KyleKashuv Because he allows foreign IT aides access to classified info without background checks but yeah Trump is the danger to us all.
138,@Mainekindxl @har_gsd @JacygalResists @katesch64415070 @IraqVeteran_ @SusanWDavis3 That's some fine shooting Queen!!! I am against the NRA in automatic weapons you can show Trump this one if you know what I mean!!!
139,Syria air strikes: Macron says he convinced Trump not to pull out troops https://t.co/wGFmBNSIii https://t.co/bmIAZkybh4 https://t.co/VEPNg9DC5O
140,Questions arise over Trump-Abe ties at critical juncture for Japanese prime minister | The Japan Times https://t.co/Yt1HCxcGKE
141,@SenBillNelson Showcase what you do and not the political games like Trump and Rick Scott do and you'll win reelection.
142,Without privacy there is no democracy (Trump) - without privacy there is no market economy.
143,@realDonaldTrump that's prerecorded phone surveying it doesn't hit all demographics.  Nice try bro. some of us aren't sheep.#MAGA #Trump
144,@GOPChairwoman sold out your family for $ and Trump. Disgraceful
145,"Obama, Comey &amp; Clapper lied about Trump Tower being wiretapped. Clapper &amp; Comey lied about it to congress. Not unusual for any of these 3. CNN actually broke story. Lots of egg on Dems faces. Yet libtards still believe FBI &amp; CIA lies.😂😂 #LiberalDisorder https://t.co/CDYWJ3gU4E"
146,"@Flowerstoall Ditto. This nightmare exacerbates. I take breaks but even my kids say ""Mom you're always talking about Trump!"". It sux!"
147,@_OneWilliams I believe Trump will do anything to protect his country and his people. If bombing Syria helps then bombs away!! MAGA!!
148,"With Russia on his mind, Trump looks for tougher approach on Syria - sources https://t.co/a7ouEBG3B3"
149,"@Questar1959Ron @oldwac1 Trump, and only Trump could “Create Those Cheeks” but then he and he alone can create the World. Brilliant"
150,'I hardly even knew this guy': Trump lashes out at Comey in Sunday morning tweetstorm https://t.co/5K9GkcDv4c via @YahooNews
151,"Who appointed Comey as the Director general for the ""opinion"" about legitimacy of POTUS?
https://t.co/RMu4UJ9xBR
How did he accomplish that goal? By violating FBI practices of not declaring the on-going investigations, the rule he followed with respect to TRUMP investigation. Sad"
152,Syria air strikes: Macron says he convinced Trump not to pull out troops https://t.co/vrwlUpzeXc https://t.co/RXRlCTwu5v
153,@graceslick77 @Ireland0828 @DebdLun @_palmae @adnilxa @pamMOvotes @JerseyStrong11 @mad1nola @Simplylisette @rick00979 @sheenA_8886 @shereeeeno @tpotts719 @DunkelMary @kmjdu @KMETHOMAS @LCNM99 Man who looks like Mike Pence tours NYC in underpants for charity https://t.co/h27cmAAFn9 via @Femail
154,undefined https://t.co/ljTSObgAvl
155,"@mike_Zollo @GrizzleMeister They are trying to get Trump to fire Mueller. POTUS will NOT fire him. There is no collusion, so the DEMS need Trump to fire him so they have an “out” narrative to use."
156,"... ""Both candidates are under investigation at this time. Clinton for additional emails found and Trump for suspected collusion with the Russians, money laundering, racketeering, etc.""  The Repubs would have begged him not to release that. ......part 3 #ComeyInterview"
157,"And considering #Trump is already president and might be for another few years, one wonders WHY he keeps the campaign going non-stop. https://t.co/sp6SCSEwO0"
158,@ScotsFyre It would be nice to have a house of Congress that would act as a check on trump............But the idea of the democrats possibly getting full power in 2020 is terrifying on the other hand.
159,@laurahelmuth @BMoreAuthentic @myhlee @anu_narayan The only people not sad to see Trump go are the people that sell wine because most of the resistance have been drinking heavily since Trump stolen election
160,"@AmericanHotLips If Comey was so disenchanted with Trump, why didn't he quit?  How could he be serving President Trump if everything the President did was so opposite of his high moral standards? (note sarcasm).  Comey is a dangerous man. He doesn't care if this destroys the FBI. All about Comey"
161,"@JoeBiden hey Joe you know more blacks voted for Trump( the Republican candidate) than any other republican this election cycle it was up for him by 6% in exit polls. So why is it about racism? Hmmmmm, I think Trump would’ve beat Obama if it was him rather than Romney."
162,"When hating the poor becomes an obsession:
Trump order targets wide swath of public assistance programs https://t.co/MG0D5MlEne"
163,@AngrierWHStaff @realDonaldTrump Real lawyers aren't doing illegal stuff like Trump's lawyers are.......
164,@FoxNews @Franklin_Graham What is wrong with these people praising Trump?
165,@washingtonpost Why is that fake WAPO? Anymore leaks. Crap stories on Trump?
166,"@sarahkendzior @Rschooley Is anyone even checking into it? Hell, I completely forgot. This news cycle is killing me. I can't keep up. I'm pretty sure THAT'S the only thing Trump plans on &amp; is keenly aware of"
167,"@tonib @politigal_ @vjeannek @NewYearsDani @GenAugustoP @AuldenGhostley @GlomarNeverDies @ThunderB @EF517_V3 In all honesty what proof do you possess that shows that. Anyways we will see what happens with trump. Maybe there's more evidence, maybe there's not. I follow facts not theories. I'm out. Nice chatting."
168,"@ItsMeCathi @PhoenixWomanMN He didn’t rob her, Russia and Trump did."
169,"@MichaelCohen212 @McClatchyDC Aren’t you a lawyer? Why are you tweeting? I mean, keep tweeting and bury yourself but yeesh. No wonder Trump is also under investigation."
170,"Russian trolls use Fox News's Sean Hannity to undermine Mueller's Trump probe, report says https://t.co/PBcywetvH6"
171,@WSJ Trump calls everyone liars if they don’t fawn over him and do his bidding.
172,@francesryab watch the series Trump the American Dream on Netflix - it simply affirms e erythobg we know about this narcissistic monster.
173,@Bonn1eGreer Theresa May is a grammar school Trump.
174,"@LatinxGeeks Hey! I've seen a lot of your tweets about On My Block and I don't know if you know but one of the actresses casted to play a latina character whose parent is deported is a trump supporter, so I feel like that's really disrespectful for the rest of the cast and +"
175,"@Jamierodr10 @nikkihaley - I SUPPORT ""ACTION"", THAT IS WHY I SUPPORT TRUMP.👍👍👍"
176,@POTUS @realDonaldTrump @GregAbbott_TX @GovAbbott All President Trump needs are Texans. Here’s A video on How Trump can win any war with Russia! https://t.co/LFHv6FVEiR
177,"@Comey In the final analysis, you took it upon yourself to violate  DOJ/FBI rules and announce an investigation into HRC while concealing an investigation into the Trump campaign. You deliberately tipped the election to Trump. You are a sanctimonious shill of a Republican"
178,I liked a @YouTube video https://t.co/fFIymaik4W Here Is The Article That Predicted Trump's Syria Missile Strike
179,"@ummmno21 Just hit them with truth and logic. Guaranteed to push a liberal over the edge.

Oh I forgot...  Trump is your President.

Works every time!"
180,Trump did lie...No toxic agents found by Red Crescent specialists in Syria’s Douma https://t.co/8zD85r0iTx
181,"@AndyOwens1313 @Schenck @NormEisen @AriMelber @Comey Trump's mob is irredeemable. We must do what we must. Comey's doing his part. A notion he must sit demurely, hands clasped and a model of Puritan rectitude, in the face of the Trump @GOP onslaught AGAINST decency, is absurd. We didn't throw love notes at Germans in WW2. It's war."
182,Looks like Trump replaced the bulb in his projector. https://t.co/l3G2edXXoE
183,"This, to me, is more frightening than trump. https://t.co/NFaPnUB74Y"
184,"🤣He used the same pseudonyms AND the same shell company to pay women w hush $! He’s a sorry excuse for a “cleaner”. It’s clear that law enforcement looked the other way w these clowns for decades, because a little digging would’ve found PLENTY of bones. https://t.co/214rOgs0Ps"
185,Ooooh there’s gonna be some Trump votes sitting court side all series.
186,"@realDonaldTrump Trump ""put the American agricultural sector at a competitive disadvantage. By depriving U.S. farmers of preferential duty rates, the WH unwittingly turned Canadian, Australian and Mexican growers into winners and U.S. farmers into losers."" 
https://t.co/2ffbx5Ft71"
187,"#ToddRokita claims #Trump was duped by career politicians from both sides of the aisle on the omnibus bill

@tonykatz 

#INSen https://t.co/DxDBEiKv45"
188,I growled at Donald Trump because it raped a pig.
189,"@Brandossius flawed and intemperate candidate of all, and the least unfit for the oval office. To witness the lies and propaganda spewed by Trump supporters in his defense, instead of realizing and admitting their error, is quite something to behold. Petrifying to think because of it Trump/4"
190,"@GOPChairwoman Donald Trump has 6 bankruptcies, 20 sexual assault accusations, cheated on all his wives, refuses to show his tax returns, has known ties to the mafia and is under investigation for treason. But Comey is a liar... okay"
191,Trump's reelection committee has spent more than $1 out of every $5 on legal fees this year https://t.co/mf0IjxcUvW
192,"@Aleanor55 Yes, Joy hates Trump. Personally I think it's for good reason. She counters Sean Hannity and others who also show a lot of hate. BTW, Hillary is not my favorite person. I was a Bernie supporter."
193,@GOP @PressSec Oh screw you! Recent polls show #Trump trails Comey when it comes to trust. Trying to cover up for the #TrumpCrimeFamily is the only thing this is about.
194,Trump defends 'mission accomplished' tweet https://t.co/60r3v0VCpt
195,"@marcellalaluna Everytime I'm about to read a tweet from Trump (or, honestly, a large number of his supporters), I have to brace myself for lacking punctuation, improper contractions, no subect-verb agreement. That said, I'm really learning how important correct grammar is for understanding."
196,@DonaldJTrumpJr HEY ELEPHANT MURDERER 75% OF THE COUNTRY WILL BE GODAMN GLAD WHEN WE LOOSE EVERY trump WALK'N YA SNIVELING CORRUPT WIFE CHEATER JUST LIKE
197,"@PhilipRucker @MeghanMcCain @matthewjdowd BS, the Republican Party of Donald Trump is one and the same as the Republican Party of Paul Ryan. He and the rest of the @GOP have been complicit. What Paul Ryan has allowed Nunez to do on the House Judiciary Committee is nothing short of disgraceful."
