64,"Russia's Putin Predicts Global ""Chaos"" If West Hits Syria Again https://t.co/ebqhf1qN5x"
65,"@kutinnaku 4 yrs ago US was run by a lying Muslim.
Putin has his prostitutes all over the world"
66,@nycjim @reifman @VP @PressSec What nonsense; he had to notify Putin and his approval before launching this bogus attack that was simply a matter of Trump putting on a fireworks display to fool the media and his supporters into believing this bombing accomplished anything that can damage Assad!
67,"Analysis: Putin sits back as US, allies strike Syria https://t.co/Ku2od0kwxD HE HAS NOTHING TO WORRY ABOUT, THE COUNTRY IS ON THE VERGE OF SELF DESTRUCTION UNDER TRUMP!"
68,Waiting for Mr Putin to dish the dirt and bring the Tories down like... https://t.co/e10l6r4DrB
69,@mishacollins I'M sorry but I have to tell you that Vladimir Putin is the president of the most powerful country in the world...
70,"@carlreiner All while he piles more sanctions on Russia and while  Putin, backing Syria, threatens to blast our inconing missiles . Or, are they colluding on THAT too ? The only collusion was Hillary’s purchase of the dossier ! PERIOD  !"
71,@atanessi @serjtankian At least Putin did not change the system to a parliamentary system in order to take his power along with him. What Serzh did was openly lie that he had no ambition to be PM while all the while planning for it. He openly manipulated the public.
72,New: Putin Warns of “Chaos” if Syria Hit Again While U.S. Vows New Sanctions Against Russia https://t.co/7D2CX0bD4r @Slate https://t.co/cncHqNxJyJ
73,Russia engaged in a CYBER WAR against US which triggers NATO ARTICLE 5. Trump and @GOP aided and abetted Putin therefore 💥TREASON💥IMPEACH💥https://t.co/iHf7v2rA76
74,"They’re going down. 
GOP = goons of Putin https://t.co/n05bdg1MdV"
75,@sallyacb275 Is that Vladimir Putin looking at his most masculine?
76,"@angelneptustar @BorisJohnson I don't think that it is possible for the Russians to belittle Boris any more than he buffoons himself with his comments.
As for calling Putin a Nazi well I am surprised the Russians haven't attacked the UK as a result of that 2nd World War insult when 20 million Russians died."
77,Putin's response? https://t.co/O1J5Apvsmw
78,"@NancyPelosi @realDonaldTrump Putin is fighting terrorism. We are the ones who are supporting the terrorists. We are the ones with blood on our hands. Not PUTIN! Putin helped rid Syria of ISIS...but we can't have that! Now thank god for us, ISIS and the terrorists are moving back in. Are you happy?"
79,Did threatening a Third World War give Vladimir Putin a tactical victory in Syria this weekend? It seems that way. https://t.co/NFeC6LX1LV
80,@CNN If Putin know he mean business let him allow Assad to use #chemweapon again. Then they will know usukfranc
81,Cyber WAR ALERT: Britain prepares for Russian retaliation as Putin FUMES THE NEWS - GROUP OF WORLD - https://t.co/TBaNYBESGF https://t.co/Z7xV9WOYSh
82,Silly boy Alexander. Back to Russia for re-education. Beware Putin doesn't send you to Gulag for spreading stupidities. Every schoolboy knows you have to mix the chemicals just before using the resulting nerve gas. https://t.co/HXJ3CC8JjW
83,@mavrick803 @The_Trump_Train @realDonaldTrump Do you honestly believe the dems who wanted harsher treatments for Putin wanted a war? No one wants a war.
84,@NewYorker Putin doesn't want a World War. He's a chess player. Have you ever seen Trump playing Chess?
85,@upi Brag n boast now u fr but we're going to have your head on a platter. What will u feel when u r sentenced to death.Fear I bet.And Putin won't have your back forever.
86,I added a video to a @YouTube playlist https://t.co/b7fXaOMioO EXCLUSIVE FULL UNEDITED Interview of Putin with NBC's Megyn Kelly
87,@lepidophylla @MySpeechIsFree @BBCWorld Well Putin Kills any Politicians or journalist who oppose him just like Kim Jung Un https://t.co/tX1BVQgu30
88,"@XSovietNews @miri_iron Rest in Peace,  thank you for giving up your life trying to expose what most people already know. Putin's dangerous and manipulative ,trying to take over Europe plotting against all in his way Syrians genocide are Assad &amp; Putin working together  taking over territory,closer 2 OIL"
89,"...you mean, with no KNOWN help from Putin!!! https://t.co/9ugKWkLQgG"
90,"@TrueFactsStated Except the hammer and sickle are the old Soviet Union icons, not the flag of Putin's new dictatorship. This needs a redesign to be truthful."
91,"Is it possible that Putin wants a war to salvage the Russian economy?  Then his lapdog, @realDonaldTrump , would just be helping him again."
92,"Going by the evidence, scattered all across Twitter, reagrding the Syrian airstrikes, it seems that it is HIGHLY likely, that Iran/Hezbola is guilty of the gas attack, in an attempt to draw the US and Russia into a wider conflict. It seems that Trump AND Putin are aware of this."
93,"MARK ALMOND: Vladimir Putin’s hackers could target NHS – and our homes 

https://t.co/8lWayJ5kvI via @MailOnline"
94,"@vladarb @Debradelai Found this earlier.

This article (today) plainly states that Russia, Syria, Iran and Hezbollah are all fighting TOGETHER as one, in Syria...which is already common knowledge to many..but it's nice to see it reiterated plainly, for those that don't know 
 https://t.co/aSUqqMQMof"
95,"@realDonaldTrump Thank your boy Putin, P.S. you will never meet approval ratings like our beloved 44."
96,"I wonder if Putin and Trump will discuss WWIII when he visits the white house.
He is still coming, right ?"
97,@markseibel It is bad for your health to be on the wrong side of Putin. Apparently.
98,Putin warns of 'chaos' in international order if Syria gets attacked again - https://t.co/RwLzwZtRrP  #PutinsFireAndFury #PutinSoundsLikeTrump
99,Russia's Putin predicts global 'chaos' if West hits Syria again https://t.co/jX04dKnzvk https://t.co/4WylWR5eCd
100,"Breaking News: ""Putin Threatens Global Chaos"" If America Hits Syria Again"" #Trump #SyriaStrike #Rampage #ThoseWereGoodTimes  https://t.co/YCxCHwYPPT"
101,"@HeatherChilders @FoxFriendsFirst @FoxNews @nikkihaley @ajtata @WalidPhares Is Putin that insane ???

I mean, does anyone really think Russia would go to WW III for Assad and Syria ???

Putin may act tough an upset at the bombing of Syria’s chemical weapons factories, but he can’t retaliate against the USA, France and the UK."
102,Did threatening a Third World War give Vladimir Putin a tactical victory in Syria this weekend? It seems that way. https://t.co/fCJ4TFktgg
103,"#USA #UK #France

Leaving #Syria without a ‘power transfer’ is an open invitation from #Assad, #Khamene’i &amp; #Putin to run riot in the Middle East."
104,"Who knew Assad would never be dumb enuff to gas his own , when Trump announced. A pull out. Trump and Putin that’s who. Enjoy the show."
105,"@RtHonJon @labourlewis @BorisJohnson Oh 'fell out' is it?
You think there's no link between one of Putin's old cronies and the spies that Etonian scumbag meets with these days? 
And ,here he is meeting with ISIS funders... https://t.co/mQUkkCyh7X"
106,"@DrPhilGoff @TheOnion Is this the real life?
Is this just fantasy?
Caught in a landslide,
No escape from reality.
Open your eyes,
Look up to the skies &amp; see
#TrumpCrimeFamily #Spanky #CadetBoneSpurs #Putin #PeePeetape #Stormy #Bribes https://t.co/t7Rrtrb8a6"
107,@ANQNQMQUS @POTUS It’s the best way Putin can get rid of Abramovich and his ilk.
108,@SwiftieVoice Only a wimp would think that. Obama let Putin do whatever he wanted.
109,"Russia Ready for Joint Work on Rebuilding War-torn Syria, Iraq: Putin https://t.co/C1zWK8bOmp via @skinnergj"
110,@GOP @PressSec You mean like trumprump telling Putin state secrets and telling him ahead of time what the plans are for Syria? #WeKnow #BlueWave2018 #GOPTraitors
111,"Russia’s “Madman” Routine in Syria May Have Averted Direct Confrontation with the U.S., For Now https://t.co/hn51rPqvGj"
112,@Hydraponica It's highly unlikely Assad's behind it or Putin.. It's most likely the Yanks &amp; Theresa May etc &amp; for the exact same reasons Bush &amp; Blair pulled this shit on Saddam via the 911 Al Qaeda Bin Laden excuse #falseflag IE for bankster game play given both countries are broke #checkmate
113,@RealAlexJones This is all about a gas pipeline they want to run from Qatar to the Eastern Europe. It's going to run through Syria and be competition against Putin's Monopoly to that region. April 23rd I predict an event that sets in motion war with Russia.
114,Putin predicts global 'chaos' if West hits Syria again https://t.co/I0DWOQ1tYW
115,"Fears of retaliation from Putin over Syria strikes https://t.co/Y94o8MBYRB via @MailOnline And so it goes on by by the Intelligence Services, Putin is Satan, Dracula, the anti - Christ, started the Vietnam War, Crucified Christ, Russia is guilty, maybe, probably, possibly, sick!"
116,#Trump to #Putin: I learned it by watching you dad!! https://t.co/WkI3Q1xcYR
117,"Russian reinforcements head for Syria: Warships laden with tanks, military trucks and armoured patrol boats sail towards the Middle East as the world awaits Putin's response to airstrikes  https://t.co/CK8c0dQXYR"
118,"We don’t have all the facts about Syria. We obviously can’t see all the intel, but I trust our President over Putin and Animal Assad.  🇺🇸 https://t.co/CyPYj5N1aR"
119,"Putin, only did people are good.
Newspaper headlines: Russian cyber war 'may grind UK to halt' https://t.co/5yJidFuyk1 #NewsSuite https://t.co/gnsCnyVeWI"
120,@thehill Putin’s ‘star’ (if he ever had one) is falling like a rock. He has starved his country for his own vainglory. Subjected Russia to ridicule and embarrassment. Probably the most hated national leader in the world. 😡
121,"@Schenck @NormEisen @AriMelber @Comey Stormy, you have it exactly right. This is a war, and with all constitutional processes lined up, yet still under implacable assault by Trump and the GOP AND Vladimir Putin, together, it will take a flamethrower to get this abomination out of our body politic."
122,US-led strikes in Syria without UNSC mandate a violation of international law – Putin https://t.co/f0lfw5zeMc
123,Via @Slate: Putin Warns of “Chaos” if Syria Hit Again While U.S. Vows New Sanctions Against Russia https://t.co/wLfF5UmxxT https://t.co/paF8TAcxbe
124,"@nomoremister This isn't Putin 'doing this' though. This is people in a region doing it because they think they're doing what Putin wants, the 'power vertical' IOW. That's the lesson of these Russian cases for America, not what Trump will do but what his fanclub will do. Recall CNN threats."
125,"@GOPChairwoman You’re a (R) Russiacan Party traitor.  You hate America, and, you must hate your own family. Your family will end up in Putin’s gulags, just like us decent Americans, if you’re successful in bringing Putin to power. You have to be decimated in November. #REMOVETHERUSSIACANS"
126,"@realDonaldTrump leaker and Liar- that would be the name Russia had given you! Putin, Comey, Stormy, money laundering, grabbing her by the p. , you are not only worst president but worst human."
127,"@GOPChairwoman You are so sold out to Putin and Trump that you changed your name. You have zero credibility, woman."
128,"OK, @thehill 
You are flooding social media with your Putin/tRUmp-approved propaganda.
I mean total bulls**t lies.
You can fold now.
You’re only good for lining bird cages. https://t.co/tzcrAiVdo7"
129,Help me Comrade Putin. I am a total disaster. I LIED! LIED! LIED! McCabe is Comey. THEY CALLED ME OUT FOR COLLUSION so I obstructed Justice and FIRED them! My den of thieves and lowlifes are all being indicted. что я делаю @realDonaldTrump #MuellerInvestigation #Muellertime https://t.co/WsaZWibqN0
130,"@MWKnight3 @TeaPainUSA Putin had him, Manafort and Jared by the short hairs. Totally agree. He has way too many skeletons in his closet to think we would never uncover them. The audacity of dope."
131,@riverrat861 @UVPronin @impbla @AdamWSweeney @mccomb_karen Putin helped him to win. Why do not you announce Trump impeachment?
132,English Lord Owen On Russia: Putin Saved The World Civilization; Trump I... https://t.co/thLE2CA87N via @YouTube
133,"How deep is #France in the clutches of the international #zionist cabal ?

Judge for yourself ... @EmmanuelMacron legitimizing an illegal, inhuman and #warcriminal bombing of #Syria saying three #UNSC members acted !

No wonder #France is collapsing !

https://t.co/uhUSQmEYTi"
134,Deadly Kremlin submarines CHASE UK warship as Putin unleashes ‘Black Hole’ stealth hunters: https://t.co/qx7XSkMsrC qua @YouTube
135,TRUMP WATCHED WOMEN PEE ON EACH OTHER AND POSSIBLY GOT SOME ON HIMSELF TOO. KOMPROMAT. PUTIN HAS THE RECEIPTS. HE GOT THE RITZ BUGGED YOU DUMMY @realDonaldTrump
136,@realDonaldTrump You’re a blundering fool. You haven’t done squat as President. Except for making yourself wealthier. Thanks for screwing the USA. Assad and Putin are laughing at you. You announced we were going to attack and gave them plenty of time to move everything. IDIOT!
137,Russia's Putin predicts global 'chaos' if West hits Syria again https://t.co/RzWCCP9Xsb
138,"Putin predicts global 'chaos' if West hits Syria again

Putin is a bullshitter who knows he is powerless to do anything. He has no leverage short of having a nuclear war and he’s not that crazy. The world is against him and he’s not holding any cards. https://t.co/8vfsizwPZy https://t.co/YWG9TApLUO"
139,"What is up with the clumsy #Russian #journalists? I mean, they fall out of windows at a much, MUCH higher rate than the rest of the world’s journalists. When was the last time a French or Liberian or Australian journalist fell out of a window? #Putin should look into this. https://t.co/OthAmeRoZU"
140,I liked a @YouTube video https://t.co/Q5BXUZ1MKP VLADIMIR PUTIN Threatens RETALIATION - There will be CONSEQUENCES
141,"@PalmerReport It was an open direct plea to Putin. He was like come on man, I will scatch your back if you scatch mine."
142,"#Macron says that #SyriaStrikes are legitimate despite not being approved by #UNSC

Why? Because ""international community"" was behind them! Oh really! I mistakenly thought that of 7.6 billion people #USA #UK #France represent only around 0.4 bIllion.

https://t.co/Mtod6HEYEx https://t.co/zHGeN1ra6t"
143,"Oh, isn't that Putin boring?
He can't cause GLOBAL chaos. Threats? Too many other countries to put him i his place, isn't there, or is there?"
144,Breaking “Putin Sits Back As Trump Destroys Chemical Units In Syria” https://t.co/FaPkGJHKl0 via @YouTube https://t.co/vmbUCVFDAz
145,"@AndyMoboboKing @labourlewis @BorisJohnson Well, it was Lubov Chernukhin who he played tennis with, who’s not the person in your link. Her husband fell out with Putin around 10 years ago. And going of the logic of your link, here’s Corbyn photos with his good friend. https://t.co/8k3tMC75DR"
146,"Western Powers doesn't support any opposition groups indeed for years; they just want to see Syria burning for a long while.
(till there is no winner but dust)

No Trump, No Assad, No Putin...
And no Macron of course!"
147,"@RobertH80DTRUMP @mysteriouxTruth @pooky812 @NBCNews He’s a racist. He abuses women. He’s cheated on his wives. He pays off porn stars. He treats Putin, an enemy of the US, respect. He protects Nazis is NC. He thinks Latinos and Blacks are poor and lazy. He’s filed for bankruptcy several times.  I’m running out of characters."
148,"""Russian President Vladimir Putin warned on Sunday that further Western attacks on Syria would bring chaos to world affairs, as Washington prepared to increase pressure on Russia with new economic sanctions."" https://t.co/4WGHQcRRZv"
149,@GawkerMademe1 @RanttMedia @realDonaldTrump Putin at least kicked out some of these globalist yrs ago!! Obama and HILARY kissed these sicko's !! Like George Soros a real Nazi!!! Obama even said it on camera and you all fake news watchers have no idea!! Why ???. I watched this live because I don't use mainstream media!!!
150,"Had a rather disturbing dream last night that I had to do something ... ummm ... repulsive with ... no, TO Putin. You’re welcome humanity. And, thanks a lot for putting this kind of crap in my head! 😒 #whenwillthisallbeover"
151,"Woot, woot, my cat knocked off the @nytimes Sunday Crossword.  In ink.  And, with no help from Putin! https://t.co/aOBB7h5hR7"
152,Putin's Postmodern War with the West – https://t.co/OhMFT74Rxj
153,"PUTIN &amp; ASSAD Punk TRUMP ""Do We Have a Problem""?! Funny Confrontation 

😂😂
https://t.co/WKL1QT0yBR via @YouTube"
154,Russian President Vladimir Putin warns of global 'chaos' if West strikes Syria again  https://t.co/hO6t20vkNy via @abcnews
155,"Putin Hails Russia's Destruction Of Chemical Weapons, Chides U.S.  September 27, 2017 ??????? https://t.co/yEqt7rzMFg https://t.co/C7NdmuO9j1"
156,@ananavarro I suppose you believe Putin and Assad they didn't use chemical weapons. Using chemical weapons is against international law!! A bunch of manipulated minds follow your fat a$$.
157,"@PutinRF_Eng Leader of the free world,long live President Putin...."
158,@baxterontheloch Please tell us Mt/Putin because WM is unlikely to.
159,"@TransportChris There's no way Skripal would have returned to Russia.

https://t.co/2StxraJn2I"
160,"Putin, Rouhani reaffirm cooperation over Syria #nhk_world_news https://t.co/HyHabMOLV9"
161,Cyber WAR ALERT: Britain prepares for Russian retaliation as Putin FUMES - https://t.co/EZhzOEkH1P https://t.co/ZnNN0HyM0o
162,"Russia's Putin predicts global 'chaos' if West hits Syria again #SmartNews @realDonaldTrump #YOUSTUPIDFUCK If you’d have declined Soviet intervention into the 2016 election, we may not be here on the edge of global annihilation.  https://t.co/4KBmnSmNs7"
163,"@realDonaldTrump Perfectly carried out according to who? Putin? You warned them in advance, no Syarian assets were damaged, so what did we accomplish? You started tweeting about Comey again today and brought him right back to the limelight.

How can you be so stupid and still remember to breath?"
164,Indicting himself big-time. Let’s take whatever info from Comey we can that will help get Putin’s puppet out of the White House. But history should never forget that Comey deliberately rat-fucked the election because he didn’t want a woman in charge. Trump is Comey’s fault. https://t.co/6iLWUIpYGF
165,"Cyber WAR ALERT: Britain prepares for Russian retaliation as Putin FUMES, https://t.co/YAW90Wh61G"
166,"Kompromat and cyberattacs, more of that and money laundering? What else is Russia today really good at? Putin steals and takes billions abroad, as he wants a Great Russia? Is it much easier to mess up your neibourghs countries than put your own in order?  https://t.co/OLIMaP9L2g"
167,BREAKING: Britain prepares for Russian retaliation as Putin FUMES | HOT STORIES TODAY: https://t.co/9uuRkxKRwg via @YouTube
168,I added a video to a @YouTube playlist https://t.co/9uuRkxKRwg BREAKING: Britain prepares for Russian retaliation as Putin FUMES | HOT
169,@VP @SummitAmericas Your boy Eric greitens was just taken to the Saint Louis jail and booked. And then there's Elliott broidy paying for abortion. Are you in and all this criminal activity Mr. Pence because you associate with some bad a** people.Make Putin pay for crimes against humanity dump Trump
170,"@RepMaxineWaters @realDonaldTrump You forgot Obama and Hillary, they oversee Putin's uranium procurement process."
171,"Putin phones Iran, threatens 'chaos' in world order if Syria gets attacked again https://t.co/Y31vqgrqOZ"
172,"@ProDeoEtPatria7 Putin - Conquest
Trump - War
Kim - Famine
??? - Death

?"
173,"@dailymentionsdc @RyanAFournier And just like Obama said to Putin, wait till my next term it will be smooth sailing for you. wink wink."
174,"Retweeted China Xinhua News (@XHNews):

Putin says further actions violating U.N. charter such as recent U.S.-led strikes on Syria to result in chaos in international relations https://t.co/VDeKG44HEp https://t.co/j6u6qhk8y6"
175,@davidfrum Particularly when he let Assad and Putin know ahead of time what was coming.
176,Putin warns of global 'chaos' after U.S.-led strike on Syria https://t.co/Ld3G55IXa9 via @nbcnews
177,"Didn't even need to read this article to know that the senator in question was Dmitry Sablin. He probably organized this too, neatly combining his operations against Ukraine and against the Syrian people, for Putin and Assad.
https://t.co/gUQoovY6rZ"
178,@FoxNews I predict Putin will meet @POTUS @realDonaldTrump within th next 4 months
179,"Barak Obama was reelected and spent his second term as ..

         ""The Sitting Duck President""

He was afraid of Putin, unrespected in Europe and the Middle East, worked little and did nothing to help Americans get out of his economic malaise."
180,"@realDonaldTrump .Seriously dude you're a mentally unstable 6 year old. You're #BenedictDonald traitor to the country, sellout to Putin, head con of @GOP"
181,Corbyn = Putin. Simples. https://t.co/pxdhx5xcbM
182,"@martytravels @Galleryladyana @TCB678 @NedSparks @Bexmich @outofherhead2 @akayaom @William_goodman @PressSec @foxandfriends @realDonaldTrump Get yourself some more coloring books and a puppy dog to handle losing the election.  There is no evidence of Russian collusion, apart from the democrats.  Obama being more flexible towards Putin (what a weakling).  Worst president ever!"
183,"(ISAIAH 57:20-21) ""chaos in international relations – Putin"" 'DAMASCUS A... https://t.co/wgtBoyRoZx via @YouTube"
184,Russia's Putin predicts global 'chaos' if West hits Syria again https://t.co/3eSOQbXeID
185,@JeffBezos MR BEZOS NOW THAT THE PRESIDENT IS DOING HIS JOB ;AND PROVING TO ALL HE HAS NO ASSOCIATION WITH PRESIDENT PUTIN! I'M SURE HE WON'T BE BOTHERING YOU OR AMAZON!
