16,"Because when you think of cutting edge cancer research and drug creation, you naturally think Syria!!!   It would have been better if they stuck to the baby milk manufacturing plant.... https://t.co/bkIdXDTdhq"
17,"""if i was putin i would sell some 8 regiments of s300 to syria, iran and nk, just to watch the…"" — Claudio Cadalço https://t.co/hYBFBp2DNB"
18,"Fears of retaliation from Putin over Syria strikes 

https://t.co/o89npcQ0QV via @MailOnline"
19,Trump's press secretary issues clarification after posting misleading photo https://t.co/vICNXEfsMS
20,Hundreds in Downtown Los Angeles Protest Trump's Decision to Bomb Syria https://t.co/TlyakXOhzV via @nbcla
21,The only intelligent missile is the one you don't fire. #Syria
22,Trump's Brilliant 4-D Chess Syria Military Strategy Is No Match for Trea... https://t.co/gohd6VRUn7 via @YouTube
23,French president brags that he convinced Trump to strike Syria as the US was poised to pull out https://t.co/uF3AaPjLyr
24,"#Trump and the coalition should have waited for a #Full investigation to occur, before attacking #Syria...👇 https://t.co/mQeLlvKNAL"
25,"For years, policy experts criticized Obama for not striking Syria over its use of chemicals.  Now, the same ppl, say there's no gain in striking chemical facilities. 
 https://t.co/LkS4Ng9rII / NYTimes"
26,More Russian military assets heading to Syria.  https://t.co/OcwpF2FxDg
27,@StopTrump2020 @realDonaldTrump Syria...a refugee camp to live out his days
28,Syria air strikes: Macron says he convinced Trump not to pull out troops: France's… https://t.co/Co2uwgQRab
29,I guess these are other good reasons to bomb Syria? SMH https://t.co/INhJUqem7T
30,"Deadly Syria attack shines spotlight on chemical weapons linked to Assad regime, ISIS-inspired terror groups https://t.co/fzYXAY58Hz"
31,@Heba_Syria1 @Partisangirl @arwaCNN Syria and Israel exchange fire all the time. Even the Israeli media reports this.
32,Macron says he 'convinced' Trump to stay in Syria ahead of strikes
33,Macron: France persuaded Trump to strike in Syria https://t.co/GRMfMyNaXi #USRC #USRC https://t.co/C0nUezHGup
34,"@PlasticPanic @giles_fraser @TulsiGabbard No, you don’t have to. For example here are details of 27 times Syria was found out using chen weapons."
35,"@JenGriffinFNC Ma'am, your cogent, succinct and well informed comments to the Syria discussion on FN Sunday were valuable. Particularly  to understanding the different perspectives btwn the Pentagon and the WH National Security Staff.  Much appreciated."
36,The Syria Strikes and What Bashar al-Assad Wants https://t.co/FZnmvP5MP8
37,@boozyesq @_kurisu 13 million Syrians have died or been displaced by the civil war. Syria has a population of 18 million.
38,"@safavilayla @garoukike Mine started breaking on Iraq, got worse on Libya and now is completely shot on Syria. 
I won't be able to take Iran or is Lebanon next?
I'd prefer WW3 first at this stage. 
Hope Putin can sort it.

#7Countries5Years
#PNAC
#LiesForWar
#SyriaStrikes https://t.co/vdZeyi4z89"
39,"Reports from #Syria show that the only buildings destroyed were empty, just like the president's head."
40,"@LukeDCoffey I agree somewhat with the original tweet, but to be fair, French COS is stretched pretty thin doing work in Africa. It’d put a lot of strain on them to put 2,000+ special operators in Syria"
41,"@HackneyAbbott Do you think we would have got a UN resolution? Russia back Syria, Russia have a UN veto. You cannot be that stupid."
42,Pope renews appeal for peace in Syria https://t.co/gXNsL5dz3y https://t.co/6MVeB9yqtr
43,Putin warns of global ‘chaos’ after U.S.-led strike on Syria` https://t.co/hNfwKWpMiW
44,Syria air strikes: Macron says he convinced Trump not to pull out troops https://t.co/wGFmBNSIii https://t.co/bmIAZkybh4 https://t.co/VEPNg9DC5O
45,I'm confused. 2002 was when Syria was still considered a sensible power broker in the Middle East. Year and a bit after  9/11 when sensible power brokers in middle East had a tendency to come to the forefront of people's minds. Including Blair's evidently. What's his problem? https://t.co/hjnzcCoG13
46,@_OneWilliams I believe Trump will do anything to protect his country and his people. If bombing Syria helps then bombs away!! MAGA!!
47,"With Russia on his mind, Trump looks for tougher approach on Syria - sources https://t.co/a7ouEBG3B3"
48,Putin warns of 'chaos' in international order if Syria gets attacked again - https://t.co/N2GLKkNlS7 via https://t.co/bJaZXT8iY8
49,Syria air strikes: Macron says he convinced Trump not to pull out troops https://t.co/vrwlUpzeXc https://t.co/RXRlCTwu5v
50,"Just imagine how thick you'd have to be to actually believe Theresa May's faux concerns about the suffering of the people in Syria. 
Just imagine how much gullibility it would take to actually believe that... https://t.co/DRgVbvW2zp"
51,"@Rogerasalways Assad, the actual head of state in Syria, might act without Putin’s assent. He’s much more concerned, as an Alawite, with following Iran’s directives."
52,"PSYOPS. MEDICAL TIME LINE KILL HOW WHY THEY ARE PLANNED AHEAD OF TIME. PAGE 764 USA USAF URANIUM 
COAST TO COAST AM ART BELL= B1 BOMBERS SYRIA. IRAN IN SYRIA CODE 4 LETTER RA WORDS IRAQ USA USED DEPLETED URANIUM ARTILLERY SHELLS  NOW FIRST LADY BARBARA BUSH DYING"
53,GOP senator uncomfortable with ground troops in Syria https://t.co/VvvuCn2vWO
54,"After Israeli Attack, Iran Mulls Options in Syria https://t.co/203ZzYWIES"
55,Chemical weapons burning the skins of people in Syria and three countries react. The skin of babies being burnt every day due to the saline procedure and where is the reaction? There is no such thing as a justifiable or a humane abortion. https://t.co/tK5YK3VW1X
56,I liked a @YouTube video https://t.co/fFIymaik4W Here Is The Article That Predicted Trump's Syria Missile Strike
57,Trump did lie...No toxic agents found by Red Crescent specialists in Syria’s Douma https://t.co/8zD85r0iTx
58,Trump defends 'mission accomplished' tweet https://t.co/60r3v0VCpt
59,RUMORS OF WAR: Russia and Iran prepare multi-level response for US-led precision strike on Syria https://t.co/tr29dpNsf9
60,Anti- Imperialist U: The Battle for #Aleppo https://t.co/gUffNkyu22 #Syria
61,Trump's Syria strikes within constitutional authority https://t.co/5I0nr5fOAh
62,Strike on Syria : Here's How Syria's Air Defense Repelled West's Missile... https://t.co/rvfuML8951 via @YouTube
63,Posting with a heavy heart. Please pray and remember Syria. #Share #NoWarInSyria #Peace #Justice #Syria https://t.co/LdbriprTSL
64,@jeremycorbyn @theresa_may Its all so simple -- Get the hell out of Syria.
65,Syria air strikes: Macron says he convinced Trump not to pull out troops https://t.co/wGFmBNSIii https://t.co/bmIAZkybh4
66,"In regards to the alleged Douma chemical event in Syria, US Senator Richard Black as declared that 'it is not entirely clear that there was an attack.'"
67,"Retweeted Justin Amash (@justinamash):

Here’s my floor speech from 2011 regarding @POTUS44’s unconstitutional war in Libya: https://t.co/66ZPIPuoTq. Please view &amp; share. @POTUS risks making the same mistakes in Syria. The people must speak on war... https://t.co/66ZPIPuoTq"
68,Syria air strikes: Macron says he convinced Trump not to pull out troops https://t.co/kT9rvNv1yu https://t.co/TrqUZKb2bQ
69,Macron says he 'convinced' Trump to stay in Syria ahead of strikes: French President… https://t.co/FIpMcAHEkZ
70,Syria air strikes: Macron says he convinced Trump not to pull out troops https://t.co/XjBplnsIFH https://t.co/cIYcVTG3FJ
71,"French President Emmanuel Macron has said he convinced US President Donald Trump not to withdraw troops from Syria and instead commit ""for the long term"". Earlier this... https://t.co/wGFmBOaj9Q"
72,"@StefanMolyneux You can definitely criticise him. I just think people are going way overboard with it, lol. My guess is they'll wait for the investigation to be over and see what happens there. What will people do if Syria and Russia were responsible for it? This an independent team, apparently."
73,It’s better for them than saying “Trump bombed the shit out of Syria with no casualties”! https://t.co/whV9m5h9rS
74,"@realDonaldTrump Wow, that's funny coming from the Perv-ident and Thief. He lies to constantly, leaks information to Russia and Syria,what an idiot!"
75,Trump's Syria strikes within constitutional authority https://t.co/Dt3B16KPR1
76,Trump defends ‘mission accomplished’ after strike on Syria https://t.co/d8StIBfnYj
77,France urges Russia to join peace push after Syria strike #BreakingNews https://t.co/Uj3QXQauBO https://t.co/YCTv9AQmab
78,Trump's Syria strikes within constitutional authority https://t.co/ZsZCzrpw2U @WashTimes https://t.co/yqvbFXC6Lw
79,"Cincinnati trends now: Syria, Reds, Kyle Plush, WCPO, Black. https://t.co/rgvu9CTfgM"
80,NZD/JPY remains on the level after Syria strikes over the weekend https://t.co/HXw0LYqrk3 #NZDJPY
81,Macron says he persuaded Trump to keep troops in Syria… https://t.co/cwWuGVcXtD
82,New U.S. sanctions will hurt Washington and Europe more than Russia: lawmaker https://t.co/hWmX6Uc58f
83,"Bombings By The US, France And UK Failed To Reach Syria Objectives https://t.co/IHwdBbDF0f https://t.co/s5pfLMsMZB"
84,Tbh I’m tired of seeing y’all Syria tweets.
85,Putin talks a big game. He said the last time he would shoot American missiles out of the sky. He didn’t. 105/105. https://t.co/8u0h1MDqdH
86,"Trump unleashes a Sunday morning tweetstorm on Comey, Syria, the Clintons, Lynch https://t.co/1TXSe4H1Cy https://t.co/C1p2ZMrf5T"
87,@WhiteHouse Once again I don't like Trump...but he did the ONLY right thing to do and he did it while he say bombing Syria.
88,Dollar steady as traders look for clarity on Syria conflict https://t.co/0wz4aXHuIA
89,Trump to Impose New Sanctions on Russia Over Support for Syria - New York Times https://t.co/5Qe6ZK9Hr3
90,"👇Why weALL s/b demanding transparency&amp;proof b4 bombing based on pics/video. I #StandWithTrump, but need Proof #Syria https://t.co/ArsBwPsZeT"
91,"Pentagon Is Concerned About Results Of Syria Strike, Prepares To Launch Internal Probe – Sources https://t.co/wPHauZYJ2h via @southfronteng"
92,"none of us know who was responsible for the chemical weapons attack in Syria. Assad is perfectly capable of it, but dont pretend like we have facts when even our governments dont"
93,"@CataloniaHelp1 @CataloniaHelp2 @catalannews you are an example for us all to follow, you are exposing the hypochracy of world leaders who refuse to accept your democratic right to self determination but at the same time send missiles into Syria to force regime change. https://t.co/m7Rtw1ixoi"
94,Is Syria gonna get completely destroyed ? I heard people talking about that it was gonna happen cause it says on the Bible ? 🧐
95,Syria air strikes: Macron says he convinced Trump not to pull out troops https://t.co/41qYFBYnCH
96,"@Mediaite What does this have to do with the price of life in Syria? 

Nothing. Stop."
97,"Hold on. As I recall, it was the French who, 15 years ago, were throwing nails in front of US plans to invade Iraq. Remember Dominique de Villepin, the French foreign minister who made such a big deal at the UN? Now, the Frogs are telling us to stay... https://t.co/jBcutqcFAu"
98,Syria air strikes: Macron says he convinced Trump not to pull out troops: France's president also says he… https://t.co/zpP7vPKsbo
99,"@NewYorker Syria, Russia, N. Korea, China... That would constitute a World War. Who else?"
100,"After the Syria Strike, a Strategy https://t.co/GU0tSZ90CR"
101,"More disinfo. Before any of you make fools of yourselves, know that you are being played and lied to constantly.

Goal #1 of the left is to separate Trump from his base. Use discernment. Consider the source(s).

https://t.co/2Q4FSeuFNU"
102,"For my Twitter Prayer Partners: Please pray for...
my wife who is pregnant w/ a baby girl
my mother who is fighting macular degeneration
my father-in-law grieving the loss of his wife
for people to find faith
our political leaders
the people of Syria - especially the children"
103,Is this what Syria showers targeted? I hope so! https://t.co/WRUWOwxNUj
104,Corbyn warns Syria airstrikes could be ‘precursor to WIDER military action’ https://t.co/oXe6oJJOil
105,@Percy_Blooms China: US Strikes Against Syria A ‘False Flag’ https://t.co/DUphvwys4v
106,"@AdventureGirl66 @Rigged_It @FoxNews @nikkihaley @POTUS I would take them away from a warzone anyway where anyone could get their hands on them. I actually don't think the weapons came from Syria. You can disagree all you want, I'm not from the US and I think we need a country like the US to do this."
107,"Trump and his cronies bombed Syria! Yet all United States Americans will be blamed for it. 

American Citizens will dawn the uniform to protect this Country. 

What happened to the days when the ""Leaders"" of a group went to battle with their soldiers?"
108,The latest assault against Syria was precise and only targeted the chemical weapons.  Does anyone else find it troubling that America knew the address of where they were made and also stored?  Aren't chemical banned?
109,Arab leaders mute on Syria strikes at Saudi summit @AJENews  https://t.co/Pe8AjOL3yi
110,"@SkyNews #Are #you #worrid? How to #fix #your #WordPress #bugs or need to #remove #malware? 

contact us on #FIVERR: https://t.co/R58Yz32Mrw
We will solve within 6 hours.
#99cents Syria #Myanmar #thriller #SundayMorning #Wordpress #bugs #plugin #customize #malware #clean https://t.co/F9V1WbpxmG"
111,Pentagon: Russian trolls spreading lies on Syria https://t.co/cd4QsgKpjw
112,"https://t.co/AQtywQwvq7{
2018/04/15

French president Emmanuel Macron has claimed that he convinced Donald Trump to keep troops in Syria for the long term and limit Saturday’s joint strikes to chemical weapons facilities.

Macron said in an interview on Sunday that restric..."
113,"@business Doubt it.  No major players are leaving Syria or region.   Too important for global order,  oil/gas and monetary system.  This is going the distance.   Likely get much worse."
114,Trump to Impose New Sanctions on Russia Over Support for Syria https://t.co/AR9L9PsAer
115,@GloriaSacer Now #Syria can rely heavily on #UN Article 51-the right of selfdefense. So #Russia may deliver the crucical #S300 airdefense to #Assad without any greater problems from the international community. #Trump &amp; #Putin are dancing a pas de deux against the #FinancialInternacional...
116,Here is the absurd report that #Macron #France used to justify backing #UK and #US attack on #Syria The report is absurd becauase it has no proven FACTS just Jihadist claims  https://t.co/bwUYwB3Pw7
117,"@cjsienna55 @phoenx7 Is Trump being forced to stay? 
What strategic interests does the US have in Syria?. 
Israel has interests and wants an MBS. Saudi prince offered to pay US to stay. Must be to please Israelis. 
Russians have a base and they are staying. 
Assad is brutal but our friends are worst"
118,@DPJHodges Theresa May proudly announced she'd bombed cw plant Syria which was clearly a lie since it would caused catastrophe far greater than the one she claimed she was bombing to prevent .. That makes her both very stupid &amp; very dangerous
119,We can afford bombs for Syria but not water for Flint...
120,New post (A look at the aftermath of Syria airstrike) has been published on https://t.co/ee5cf6VIEX - https://t.co/aYUjZtt3NW
121,"The tensions in Syria continue to rise, with the major powers of the world all paying extremely close attention. And now, it's being wondered if the volatile state might launch the ""final epic battle of all human wars"" ... https://t.co/3vAHOjVLxf"
122,"@benandreas369 @CassandraRules Because FOX is the pro war megaphone that dupes most people into thinking these wars are being fought for ""patriotism &amp; democracy"" and a ""valiant effort"" worth sending loved ones into. 
https://t.co/5l87xTR0MM"
123,"Sarah Sanders’ fake Syria ‘war room’ photo backfires spectacularly.

You can't make this stuff up!"
124,"Isn't the whole point of having #UN #UNSC so that ""international community"" can stand behind its decisions?

#Macron #TheresaMay #DonaldJTrump #France #UK #USA with your actions you stand squarely outside ""international community"" 

https://t.co/Mtod6HEYEx 

#Syria #SyriaStrikes https://t.co/RAQH0SOi5L"
125,‘Another fake’: Russian senator refutes US claims of dual-purpose technologies supply to Syria https://t.co/NcUvWNhBjn
126,@_armanuddin This time in syria however they are acc using chemical weapons so there is a need to intervene
127,Nikki Haley Dodges When Pressed on Trump’s Attacks on FBI: I’ve Been ‘Drowning In All Things Syria’ https://t.co/bUFYtauE0M via @Mediaite https://t.co/7WE7ukFDf0
128,'Big price to pay': Inside Donald Trump's decision to bomb Syria https://t.co/PFOdk0OoOD via @FinancialReview
129,"Can we issue excommunications for people who support firing missiles at Syria, being that it is the most safe country for Christians in the Middle East?"
130,"#IAmSoSickOfLies About Those 'Nice, New, Smart' Missiles And The 'Chemical Weapons' Sites in #Syria #FUKUS https://t.co/bwNoerfTTp"
131,"Tomahawk strikes and smouldering ruins – but no real change in Syria
 https://t.co/Vt2tUNM1wE"
132,"Trump outlines legal basis for attack on Syria, citing &amp;apos;vital&amp;apos; national security… https://t.co/1M5a3giUVT https://t.co/7evT2jaCRG"
133,"@laurenevers_x @OhAllahHelpUs @lolzdonz Yes exactly. The same reason they deployed over 100 missiles on ""so called chemical camps"". To protect their status and take over land in Syria. You really think it was done as 'humanitarian aid'? LOL you must be dreaming."
134,Actions similar to coalition strikes in Syria will lead to chaos in international relations – Putin https://t.co/1e7YGn5fgL
135,Macron: France persuaded Trump to strike in Syria: Here's what France's Macron says after the… https://t.co/lx22KgazwW https://t.co/7evT2jaCRG
136,Iraqis set fire to US flag in protest of Syria strikes https://t.co/KD8kTJVnXM via @thearabsource
137,"Just because we don’t have a draft now doesn’t mean we’ll never have one. And we’ve been in Afghanistan for 16.5 years. So at this rate, if your child is 18 mo or older, they could be drafted to fight in Syria at some point. #SyriaStrike 😭"
138,#AJNewsGrid why is Bashar Al asad still In power? Humanity has failed Syria. #DownAsad
139,Macron is a disgrace. We are aware of the behavior of the French Foreign legion in Syria targeting Russian troops and aircraft but to convince the American president to break International law is pretty serious. https://t.co/gCbx7M52zc
140,"because of pressure from Iran and Russia, who are definitely unhappy. But that's an empirical question. We will see. Regardless, I think we agree US has no real strategy, humanitarian or otherwise, &amp; that the horrors of Syria will continue. But France will continue diplo efforts. https://t.co/ZgePB3ZCRn"
141,Pray for Syria as a country they’ve been through too much.
142,"""The “#GreaterIsrael” project consists in weakening and eventually fracturing neighboring Arab states as part of a US-Israeli expansionist project,with the support of #NATO &amp; #SaudiArabia""@CRG_CRM
https://t.co/qLni4z7l4Y #Israel #MiddleEast #Lebanon #Palestine #Syria #Iraq #Yemen https://t.co/7258X2lRjp"
143,@WaelAlRussi Syria doesn't belong to Israel
144,I liked a @YouTube video https://t.co/48ELMgxG8i What's up with Syria?
145,"@realDonaldTrump So you want a WW3? Keep going and you will get it, there will be no winners in a nuclear war, we all lose as the winds carry the radioactivity across the World, you're being played on Syria!"
146,@Quicks35 Are you kidding. OMG. He must be really tied after bombing Syria
147,So this is unimportant but launching missiles at Syria is... 🤦🏾‍♂️🤦🏾‍♂️ https://t.co/2xNPrjX5YQ
148,Theresa May’s essential argument for Syria strikes is nonsensical https://t.co/nEDJSLBreO
149,Why is there no voting process to how Britain spends its money ? Pretty sure 99% of us would rather fund the NHS instead of bombing Syria . 😪 #fuckedup
150,Trump's Syria strikes within constitutional authority https://t.co/C0QL8j9RLg
151,"The UK stand by the Saudis against the Yemeni, the Israelis against the Palestinian and the Turks against the Kurds, then POSE as humanitarian crusaders in Syria.

If you think British foreign policy is based morality and not personal material gain, you are not paying attention."
152,"'I was so scared, and I prayed to God to protect all of us,' says Damascus resident of U.S.-led airstrikes. https://t.co/ZBtd7JmA9o"
153,Trump's Syria strikes within constitutional authority https://t.co/qayIc5zuM3
154,"The emergency meeting of the Security Council went for 2:40. No mention of the outcome.
Russian President Vladimir Putin warns of global 'chaos' if West strikes Syria again  https://t.co/SUS5QpsJvg via @abcnews"
155,Trump's Syria strikes within constitutional authority https://t.co/rTipsCPhcU
156,"I liked a @YouTube video https://t.co/v9Hl5ZglwE Breaking News: ""Putin Threatens Global Chaos"" If America Hits Syria Again"""
157,Trump's Syria strikes within constitutional authority https://t.co/hlvThKl6Yb
158,Trump's Syria strikes within constitutional authority https://t.co/DnleA6vbxy
159,@DavidRomeiPHD Hey ! Vlad I need to drop a few missiles here &amp; there in Syria tell Assad to move his planes &amp; get your peeps out of these target areas See if you can shoot down 1 of our missiles We need to know If you can ! Thanks
160,Debunking 10 Lies About Syria and Assad - iam-youis: By Chris Kanthan When I wrote the article about the... https://t.co/xIadZZ12NN
161,Trump's Syria strikes within constitutional authority https://t.co/nsnMcTK64W
162,"https://t.co/tdykckX4Si

THE CASTLE REPORT: Darrell Castle discusses the war in Syria and offers reasons for the current threatened American attack.

#CastleReport #Syria #Russia https://t.co/rhD3HL4ml8"
163,"@lindajjacobs @anesterova2 @OffGuardian0 (1) Russia is ""in"" Crimea because (a) it had a treaty w/Ukraine allowing this, and (b) Crimeans voted 96% to REjoin Russia after an ANTI-Russian coup in Kiev. Russia is in Syria at the request of the govt. of Syria which was/is being attacked by foreign-armed/funded rebels."
164,@jimsciutto Why didn't report ALL Macron statement ??? Macron said he convinced him to stay to build THE PEACE IN SYRIA you dishonnest American !!! Don't forget USA was the first to bring France into Syria like you always did. So easy to cut the whole phrase !
165,"BREAKING : Is This Proof Gas Attack In Syria Was Faked !!! https://t.co/scD66NedW3 via @YouTube 
The supposedly dead bodies are moving(must watch)"
166,Alex Jones: ‘Fuck Trump’ for Blasting Damascus https://t.co/OcvzucEOQL
167,"EXCELLENT PT!😉 AMAZING how that works isnt it?😂 Most ppl have the attention-span of a newborn-gnat so, leading think-tank institute research suggests to only run us one #FALSEFLAGATTACK at a time, with one taking a backseat to the other until it is again needed😂 #Syria #2A #1A https://t.co/vF1KLLPh3G"
168,Massive Cover Up In #Syrįa https://t.co/XEtfJ6EMd0 via @YouTube @RedactedTonight
169,@CNNOpinion @FareedZakaria Crisis in Yemen is bigger than Syria but since US &amp; KSA are both guilty so let's look the other way and talk about Syria.
170,"@aup_letstalk Syria: Breaking the Propaganda War with VA Senator Richard Black
https://t.co/iHpcaRSVlj"
171,https://t.co/fJVDAe7K5k @realDonaldTrump you are a fucking liar and I cannot wait until Bernie beats the living shit out of you in 2020
172,@Channi_Cooper They had proof or all 3 would not have agreed all 3 worked together to strike Syria the strikes were precise avoided civilian casualties. I did not agree with it now I’m ok knowing they had info I don’t and civilian deaths avoided I love this President
173,"I'm not mad this tweet is definitely problematic, I'm mad that it was a trash trick shot on a map called Afghan which was very much not based on Syria. https://t.co/f1PNytdWiT"
174,Gaza residents set fire to US flag in protest of Trump strikes on Syria https://t.co/rERRXoiMi1 via @thearabsource
175,"@luckyzaccone @realDonaldTrump Trump is a train wreck.. we’re out of Syria then we’re staying, were bombing Syria then maybe not,were outraged over chemicals used but are apparently ok with barrel bombs, we care about Syrian babies but won’t let them come here. He’s an ignorant old fool 🙄😡"
176,Trump Pushes Putin Around On Syria https://t.co/mkkdvNmHiH
177,Franklin Graham Praises Trump’s Faith After Syria Strike: He ‘Understands the Power of Prayer’ https://t.co/Fr9QFG8w51 via @Mediaite https://t.co/Mg2gTzt6K6
178,"Eva Bartlett: Everything you've been told about Syria is a lie https://t.co/unlDRPAIlL via @YouTube

#SyrianStrikes #Trump #teresamay #Macron"
179,"@CNN 1. He needed Congressional authority for this. He didn't even try to seek it.
2. He shouldn't be on Twitter blabbing to Syria and Russia about the plans to attack. They moved everything well away from those facilities days ago because he did that.
3. We wasted $224 million"
180,Why? not enough casualties in Syria? https://t.co/o7lw40szS6
181,"Britain, France and US to call on UN for fresh investigation into use of chemical weapons in Syria https://t.co/m2ch0dTfnO"
182,"@realDonaldTrump You've hit 50% twice with them.  

But don't fish for approval numbers. Just be you, pick your fights strategically, and your approval will reflect that.  I support you and continue to do so.  Keep up the good work and GET US OUT of Syria PLEASE."
183,New post (Assad appears confident on Syria state TV) has been published on https://t.co/ee5cf6VIEX - https://t.co/VLOnWbsdTe
184,New post (Assad appears confident on Syria state TV) has been published on https://t.co/ee5cf6VIEX - https://t.co/O3sXkmXa8w
185,Dam imma be in RUSSIA soon. I hope we ain’t beefin’! This Syria event is out of control. ❤️
186,"@anarchoprole The real revolutionaries are, aside from Rojova, largely unarmed. They act when possible, though. A few years ago, before Russia intervened, there was a ceasefire. Within 48 hours, there were mass demonstrations in major cities across Syria. Assad then broke the ceasefire."
187,"@Mare_Indicum Sadly, I’m not sure I believe everything our current govt claims, but in skimming an Al Jazeera news summary, Syria is not reporting any casualties, either. So I’m guessing you are correct. I saw photos of lab rubble, so if no deaths - then no chemicals present/struck."
188,Video: BBC's CBS clip gives away - no chemical weapons in destroyed Syria lab https://t.co/BT0XVw5oS3 via @skwawkbox &gt; #ChemicalWeapons #Syria #SyriaStrikes #USA #Trump #NotInMyNameTheresaMay #bbcdp @BBCNews @BBCNewsnight
189,@DonaldJTrumpJr @Cernovich He hates you for Syria too
190,A part of me would love to see the faces of people who joke about the Syria situation if it was to happen .. JS
191,"YOU ARE NOT ALLOWED TO CALL YOURSELF ""PROLIFE"" IG YIU SUPPORT TRUMP BOMBING SYRIA, KILLING INNOCENT PEOPLE THAT ARE DOING NOTHING WRONG AND WRITING IT OFF AS ""collateral damage"" TO GET WHO THEYRE TARGETING"
192,Why is the US in Syria again..🤷🏾‍♀️
193,"@VladimirPutin24 Strikes Reactions

🇸🇾Syria: Barbaric attack, won't affect fight against terrorism
🇷🇺Putin: Strikes without UNSC mandate a violation of intl law
🇺🇸Trump: Mission accomplished is a lie
🇨🇳China: Respect other countries’ sovereignty
🇮🇷Iran: Those who attacked Syria are crim"
194,"""The Syria Campaign""-Redux: Inside The Shadowy PR Firm That's Lobbying For Regime-Change In… https://t.co/cPsHG5vwQt"
195,"USA NOW 2,000 troops in #Syria &amp; 4,000 at #Jordan Syria border
https://t.co/KRwcLPTTIz @Krommsan @sirajul @ThreatJournal @intelOverwatch @51Batman @iamlibertyshow @FutureDanger6 @tomlinden0 @AptPrepper @PappyCanoli @PPN_2017 @XFR_DroiD_Gamin @BrotherJamesKey @7SealsOfTheEnd"
196,"..A day after U.S. airstrikes in Syria, Assad launches new onslaught against rebels  https://t.co/Uny0MR4NlR via @WSJ"
197,"@ajamubaraka @RedactedTonight Well, the easiest way to permanently remove Syria's ability to make chemical weapons might be to make Syria not Syria anymore. I think they are simply using coded language here."
198,"Largest and Oldest Syrian-American Group Thanks Trump

#Trump #TrustTrump #MAGA #TheStormIsComing #QAnon #8chan #Syria https://t.co/NRPsxQB6jB"
199,"Over the weekend, tr*mp bombed the shit out of Syria. Our planet is getting more and more polluted, and we as Australians can’t recycle anything because China. 

But god forbid the commonwealth games closing ceremony was a little disappointing. People and their priorities 🙄🙄🙄"
200,So you’re just going to bomb Syria for bombing Syria to tell Syria that Syria shouldn't bomb Syria https://t.co/ZP3LRplTi2
201,A Reckoning Will Come in Syria https://t.co/jqztu1A9y3 https://t.co/eZGWBuQplx
202,"via @nytimes 7 TAKEAWAYS on Airstrikes:  sent an unambiguous message to Mr. Assad, and it was not clear that it would change his thinking at all. He remained firmly in power thanks to the support of Russia and Iran https://t.co/vbdMqJ82f3
and more @votevets @iava @starsandstripes https://t.co/HCxyTJGBHZ"
